file_path,sha256_checksum,file_size_bytes,file_size_mb,source_priority,priority_score,dedup_decision,dedup_rationale,file_type
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/Chandrayaan_programme/index.html,8bef711ff438b436d8eb7c2224410a3ae76900ca537fb6f53bec4916c36592e0,8869,0.01,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/economy/List_of_banks_in_India/index.html (similarity: 1.00, lower priority)",text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/Chandrayaan_programme/metadata.json,8fb41ba35cd548ef97c9799d6310a0a059d2bce166f363dd2feef6bec453d491,856,0.0,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/economy/List_of_banks_in_India/metadata.json (similarity: 1.00, lower priority)",json
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/ISRO/ISRO.html,28ddb895ae55e3640e1376adbb2a86c50d59a6dcdcf69416d1e57298bc9b2db5,4720,0.0,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_collection/ISRO/ISRO.html (similarity: 1.00, lower priority)",text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/ISRO/index.html,857b3dbda29f6e5fba971060ccbf4cd04395d3ee4339a1494c8f57628b80ba6c,1038280,0.99,Official RRB,100,keep,Unique file,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/ISRO/metadata.json,97950b25c49fa48f18e97bb426ab84d0a07228135ad4405de576c69601010b29,785,0.0,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/culture/Culture_of_India/metadata.json (similarity: 1.00, lower priority)",json
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/Indias_three-stage_nuclear_power_programme/Indias_three-stage_nuclear_power_programme.html,a15449cf23dd10b4d8b599f5b3a25d8c4e9d1fffe28238163824d4fec2f191b7,5032,0.0,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/Indias_three-stage_nuclear_power_programme/index.html,d7af282a85cf271097005ee9f68fdd4c9cc22d32802ec6341c221b7d811ab9a9,9079,0.01,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/geography/Geography_of_India/index.html (similarity: 1.00, lower priority)",text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/Indias_three-stage_nuclear_power_programme/metadata.json,b7cebc39cc6c8af1f9e52ee8a0e45a28197e04bba5372e20d0eeef604c067455,919,0.0,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/international-relations/List_of_specialized_agencies_of_the_United_Nations/metadata.json (similarity: 1.00, lower priority)",json
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/Mars_Orbiter_Mission/Mars_Orbiter_Mission.html,dd179500069d70693a3e8779da0899bc8d60c8754891aed4eedb461f43a2b6d1,4848,0.0,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/Mars_Orbiter_Mission/index.html,e5202e1803ad3f91916c837366240166ada5f0f9cc48de265402aad5b3b8a141,90411,0.09,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/geography/Himalayas/index.html (similarity: 1.00, lower priority)",text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/Mars_Orbiter_Mission/metadata.json,d6a3ed24cd9433a8de5e7657f0d5e164d9c01e90abac338959ba3081790d8b1b,833,0.0,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/culture/Culture_of_India/metadata.json (similarity: 1.00, lower priority)",json
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/Nuclear_power_in_India/Nuclear_power_in_India.html,acecbc44cb3a852b6b615a4b2d13336ba98dc72a9e125611668f50e35867c0c5,4864,0.0,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/Nuclear_power_in_India/index.html,ae2ef5c3f30a355c01de85e2a309829a0c1256f9310931bd5e2b989537dbbbe9,8879,0.01,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/economy/List_of_banks_in_India/index.html (similarity: 1.00, lower priority)",text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/Nuclear_power_in_India/metadata.json,417d5971a76ec51862fdf76185d607af7a48225e9657630f2c2be4c29b6620c9,859,0.0,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/economy/List_of_banks_in_India/metadata.json (similarity: 1.00, lower priority)",json
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/Science_and_technology_in_India/Science_and_technology_in_India.html,8e46ce7d506b06863a869ea276dee424c595f80508bd2796eb922d8ff9a180dd,4936,0.0,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/Science_and_technology_in_India/index.html,5df427049269950765736d50ca30c03c9a0a1d97404ca2a4cd558ae50515d56c,8969,0.01,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/economy/Payment_and_settlement_systems_in_India/index.html (similarity: 1.00, lower priority)",text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/Science_and_technology_in_India/metadata.json,03a50f8f7da0072f8ac197a77c8397eeaa155075706863cd87894418be72e42c,886,0.0,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/economy/Payment_and_settlement_systems_in_India/metadata.json (similarity: 1.00, lower priority)",json
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/Vikram_Sarabhai/index.html,e3846e394891ac90f13cdccfc4d679ed8b8d93bed026609ee593f6dd21d9c636,22834,0.02,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/geography/Himalayas/index.html (similarity: 1.00, lower priority)",text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/science-technology/Vikram_Sarabhai/metadata.json,21bcb8884da0c984bf9a65ff3af23e941ba1250bf8c8c57647dd93985b45410d,818,0.0,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/culture/Culture_of_India/metadata.json (similarity: 1.00, lower priority)",json
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_collection/Constitution_of_India/Constitution_of_India.html,36a280560b09b87df787e351af41314076d2b55c0d48c632049e75ea5758909e,590086,0.56,Official RRB,100,keep,Unique file,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_collection/Constitution_of_India/metadata.json,285a1f6982d3e4bd40653d0f1938a6ebc33da69ab4d1ef663e1257d80332b67e,594,0.0,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/culture/Culture_of_India/metadata.json (similarity: 1.00, lower priority)",json
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_collection/Geography_of_India/Geography_of_India.html,9c484117d55a782bfc8a08c5cb899f977b0955b9bcf6bd9a02d4178d9d405d3f,366134,0.35,Official RRB,100,keep,Unique file,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_collection/Geography_of_India/metadata.json,1e0b40aa8aa126137cb2b1ce1d213b1f155734700c9117e0ca4a6e87b5177882,584,0.0,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/culture/Culture_of_India/metadata.json (similarity: 1.00, lower priority)",json
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_collection/ISRO/ISRO.html,6e48fc8d8084010eddedc21b36be32373c9c515bc6081da018034fadf6eaa28d,1029712,0.98,Official RRB,100,keep,Unique file,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_collection/ISRO/metadata.json,b41a462da9fadad9ff94077b0f7ec5b36cc8df6bf9ccc862ba0890e4cf23e78d,544,0.0,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/culture/Culture_of_India/metadata.json (similarity: 1.00, lower priority)",json
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_collection/Mahatma_Gandhi/Mahatma_Gandhi.html,2c4c53d3fac0808c6f04b259c3eccfa26bd681232053e6f14f871a4ea7ab0c9f,1091042,1.04,Official RRB,100,keep,Unique file,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_collection/Mahatma_Gandhi/metadata.json,caf754840b50bc8490ca336e205166cbbf99c97238ccc6c8f4682cf8a7a61cee,572,0.0,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/culture/Culture_of_India/metadata.json (similarity: 1.00, lower priority)",json
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_improved_collection/Bal_Gangadhar_Tilak/Bal_Gangadhar_Tilak.html,87d3a528753c1e94e38212cf1bb4daba75a9396587fbdd582e3467d48824abf2,293024,0.28,Official RRB,100,keep,Unique file,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_improved_collection/Bal_Gangadhar_Tilak/metadata.json,8e07d63ea2f4e9819943fb6747e9cd1fbe99132ee86dfd9fec9166289157f9da,596,0.0,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/culture/Culture_of_India/metadata.json (similarity: 1.00, lower priority)",json
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_improved_collection/Bhagat_Singh/Bhagat_Singh.html,953b0be40dfca691c13f8609188769d2a447212b6e8469b617b7813aaba35596,440703,0.42,Official RRB,100,keep,Unique file,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_improved_collection/Bhagat_Singh/metadata.json,52e0ba2d41c92afda0c865de876f8dffe10933dc783ea3fbaa258a25087ff6f2,577,0.0,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/culture/Culture_of_India/metadata.json (similarity: 1.00, lower priority)",json
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_improved_collection/Lala_Lajpat_Rai/Lala_Lajpat_Rai.html,5d675e8b2ca8d705521cb4bd6a86666df7ef795c6c668f46dbe5bd0f15cfd7c7,191451,0.18,Official RRB,100,keep,Unique file,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_improved_collection/Lala_Lajpat_Rai/metadata.json,dd812e6815eb22ef6cde63c8a4fae4d481f9809d862fefec480d5d0ddac36a52,586,0.0,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/culture/Culture_of_India/metadata.json (similarity: 1.00, lower priority)",json
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_improved_collection/List_of_major_rivers_of_India/List_of_major_rivers_of_India.html,2730059f1ebb2e6b9bdc7b5a3c9b40c0ffbc67d182c07257a5e9f8422401b59e,95641,0.09,Official RRB,100,keep,Unique file,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/test_improved_collection/List_of_major_rivers_of_India/metadata.json,81391c100018ad18d83b18c7e23df702860e0392a383448aea620d2b4afa018f,628,0.0,Official RRB,100,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/culture/Culture_of_India/metadata.json (similarity: 1.00, lower priority)",json
/workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/wikipedia_dumps/enwiki-latest-pages-articles.xml.bz2,abccc6bc77ac2fd52f3939501cd1cd668daf271d0f197ff369a1ca14844962d6,1581252608,1508.0,Official RRB,100,keep,Unique file - no duplicates found,other
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/biology/blood_1319508762.html,532042401a9f5c545ebbf5edc0b968a26fc3897094be0634abdfcd0ebec7755a,353593,0.34,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/biology/cell_1319521240.html,772ab22f44f2b70ddd86f09318031b54ef94032c35ce7c971a8e7db549f66894,563614,0.54,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/biology/disease_1318519893.html,f6095fa7ab0b26c077c56bd3f98dc47d7b80603f3afa89dea14c17bb03ee9ddb,322311,0.31,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/biology/human_anatomy_1293568406.html,a617e4ec5eba7968a2111e0fd52531e148564c69400e7f67518ce4b5a92f1c81,170928,0.16,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/biology/plant_1317009702.html,2be1da8ccd5f39a387db97757f76a76365cc2121e244f62866a0039f44fd0226,723605,0.69,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/biology/taxonomy_1314869660.html,4a4ea9bf076a9a1ea3f2a93e69cda7eec71b60d307e3445fa8f0909e6926ecf4,395430,0.38,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/biology/taxonomy_extraction_summary.md,be6f0fa81f74c33385cbecdfd3c84fe460871e7ebc80de9fc7c3df6a63cd22d0,1511,0.0,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/chemistry/acid_1298836412.html,24372d4d5b6397fc9b67cb0156b9d4062c035959230eea00def77016fd2d9e8f,275951,0.26,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/chemistry/atom_1319509621.html,07a0eba050c8a391a24ee628a8fd14af4f152d29fe2a0d81254c62184644e10a,556308,0.53,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/chemistry/base_1297874383.html,59447f711f95bccb8941dbcc9f6133a7b90cf14750e2333436e11c31bf8eb6e0,223912,0.21,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/chemistry/chemical_bond_1305343114.html,8361eb49125d7e14b5b05ac83e3c89baa47af8ab6048bb82422b28558fcce9cc,250118,0.24,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/chemistry/periodic_table_1317929863.html,5579675612df33620e7daf89355da6b2bfbedd89f6e4e085dfe8754ea0b465b5,1360541,1.3,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/environmental/environmental_science_1314325017.html,e785af4d91f411df6add29bab393ff099073265e2beca8fde4ebf80ab0562678,239382,0.23,Official RRB,100,keep,Unique file,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/general/biodiversity_1317660757.html,e1ee48929c80fc3c76f68efe80cc9cac05014173a44f63d98f30ac153ea97db0,848024,0.81,Official RRB,100,keep,Unique file,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/general/scientific_instrument_1303677775.html,fe130459d7de09a75453fedc18b9adbeb67ba956a9603e034fd4555df60d57df,126209,0.12,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/general/si_units_1318235358.html,cbfb0a9705dceba98e550260b41dc54b0a522efc2ba6f59edaf1b72f19d24f5c,417342,0.4,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/physics/GRAVITY_WIKIPEDIA_EXTRACTION_SUMMARY.md,644e2c1871bfd317a4ce6472cd320dae98833d75e166f74a444a6c0bf69e624f,3019,0.0,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/physics/gravity_1312856522.html,2b172a645be828d706c44ed25feab81482860e9c7c99ac62cbb40589111de57c,509548,0.49,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/physics/light_1319036238.html,a6da058da94706ef908f4947c938257635bc6acf6cdcf1324b6c9c44b9e7e7a6,20438,0.02,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/physics/motion_1318299894.html,e3339917789dac24cb228bc302cb7b0745ec846890cf5e1a10fc011efcfd0f76,300737,0.29,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/physics/newtons_laws_of_motion_1313918647.html,fb76ca27afaca628d6c703faa542c7f827dbe415206ee7298e27dd2d4b0642ed,777173,0.74,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/physics/sound_1314635102.html,4546f52e64374e48fa3343f14103ed3a663c2a11885f1e6fe54ef4199c7cd3b7,265771,0.25,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/physics/work_1306675761.html,5d9157197b3148839a4491404bc55d260e5b03114561f8c45f69a49264c32f84,469920,0.45,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/wikibooks/capture_summary.md,5e2e9f72732e96d93a76fcf1c58a3499998bef44106f7359ecdad4aa47e0298a,2423,0.0,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/wikibooks/general_biology_2025-10-30_23-45-22.html,cd35295f3eade8c702ba046e2579a51307e5712359b45ec564c13bf03010a03b,84106,0.08,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/wikibooks/general_biology_extraction_summary.md,9034633da3f95656db688a02fd59ec571a4b148a9cabcdf736fb4ebf960c293e,2430,0.0,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/wikibooks/general_chemistry_20251030_234150.html,ba0c0a726f56038c14301b746ee24e0396adbfc032ec164b451ae27c79e063e0,111189,0.11,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/wikibooks/physics_study_guide_20251030_233645.html,0da566b99799ccf4d4e0dd51a7b7542d9b9f169b50a078a453922e5896b2dd55,65183,0.06,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/content/rrb-ntpc/study-materials/wikimedia/science/wikibooks/physics_study_guide_summary.md,2b4b3077de6030c8f3f32556e593c6790176c1e13f492519d139b2f6607efdd4,4221,0.0,Official RRB,100,keep,Unique file - no duplicates found,text
/workspace/diksha-math/COMPREHENSIVE_DOWNLOAD_REPORT.md,eb9b5a34ce1a98e73f367a5833dd8ac5be271d2da63d6921634e6935b8257671,7898,0.01,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-math/DIKSHA_Mathematics_Collection_Report.md,dafaa9a26acf3b7954ad6adbe944813c33d7596ce263b6f5880d5e2510bda011,35172,0.03,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-math/DOWNLOAD_COMPLETION_SUMMARY.md,99c235c2eb452bde7fbe9b43e0faf3a066b65fac539c320a93b1c095d63f63ae,5768,0.01,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-math/FINAL_STATUS_REPORT.md,eb6e04d0d04df5870847818e15d334a5b96dd404afeb324827fbc34c502ecca7,33344,0.03,Government OER,80,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/FINAL_STATUS_REPORT.md (similarity: 1.00, lower priority)",text
/workspace/diksha-math/PRIORITY_DOWNLOADS_COMPLETION_REPORT.md,85fa8b06f2538a915cab964bcdbf9a3b8f0e4451015203447181f5c3983c46ef,6565,0.01,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-math/diksha_search_plan.md,db251504ced2ddfac1f83769c9da1f5d66fdc1404f37572ba7c85c0511849b83,4531,0.0,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-math/download_additional_resources.sh,406b30b48ebf88f05ceb2e5e58c805d93c59fb95602df27664e8df95e8c74fcc,3230,0.0,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-math/download_priority_resources.sh,7d410af4e8f0393e0e45175ff2280a1d15af0531d431e396a08e1935dea46ce0,4875,0.0,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-math/manual_download_retry.sh,56032ed22054142272fe5e464537a98710e698d51b170ea875ac8e8cb7a148c3,4718,0.0,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-math/setup_directories.sh,3280def1440f314a991be726bb99f9ec62ac79a54dd96ed8fc8020eced1ebb07,1187,0.0,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-math/logs/diksha-mathematics.log,607c17a88778402007c275e9c4fd8b98c62ed2c7b914acff0539784e802ee858,4083,0.0,Government OER,80,keep,Unique file - no duplicates found,other
/workspace/diksha-math/logs/download.log,2b508d3de98e63a9616c3be406b99fa5be08a4cf7e84a6cdbf3255e72b611aa4,6310,0.01,Government OER,80,keep,Unique file - no duplicates found,other
/workspace/diksha-math/metadata/cbse_mathematics_collection.json,ebce0b7494db5c7ca7a409eae47b18ca5c95ce7005983ea3397576020cb5ac99,2103,0.0,Government OER,80,keep,Unique file - no duplicates found,json
/workspace/diksha-math/metadata/collection_metadata.json,ea0c44d6d8a457617fddd4848c8ad010f5c9161af23c2af74ec33e90a72c0894,54074,0.05,Government OER,80,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/metadata/collection_metadata.json (similarity: 1.00, lower priority)",json
/workspace/diksha-math/metadata/diksha_mathematics_resources.json,036c61daaa446c3ff4fa1467e3c7618d11c30455a26c1fcc0b0e580f12e2d501,2826,0.0,Government OER,80,keep,Unique file - no duplicates found,json
/workspace/diksha-math/metadata/ncert_class10_trigonometry_metadata.json,48c29e83e20c14b64d42f4a18ee6fea07a76cf5ae2a32a2dc02d8364cc7e247f,596,0.0,Government OER,80,keep,Unique file - no duplicates found,json
/workspace/diksha-math/metadata/ncert_class8_algebra_metadata.json,4cbcfdb5368a77e4cdf372662afd8cbc82682e718197ff03a1daf7cb6589d785,618,0.0,Government OER,80,keep,Unique file - no duplicates found,json
/workspace/diksha-math/metadata/ncert_class8_number_system_metadata.json,e200e54c47e3253708329b6b15f661faa94f13f1ca0f7cd7e6b0dfed46ed19c2,639,0.0,Government OER,80,keep,Unique file,json
/workspace/diksha-math/metadata/ncert_class8_statistics_metadata.json,c2db68dba17b3962c6f2400225808b850a7435940185a26622fa49e8013f7753,631,0.0,Government OER,80,keep,Unique file - no duplicates found,json
/workspace/diksha-math/metadata/ncert_class9_number_systems_metadata.json,2fca87dd749c9fd28ff39acaa615e6445b6ec4d8d97dcc118786e893ec918e11,599,0.0,Government OER,80,drop,"Near duplicate of /workspace/diksha-math/metadata/ncert_class8_number_system_metadata.json (similarity: 0.96, lower priority)",json
/workspace/diksha-math/metadata/ncert_class9_polynomials_metadata.json,048deea04a8e591051fe97b40a2d2387d67c4e96f453d2453179beb6ac919a0d,582,0.0,Government OER,80,keep,Unique file - no duplicates found,json
/workspace/diksha-math/metadata/practical_geometry_class8_metadata.json,172d525a977f3e61a784aed319847130cb973594d0a58415181e98a79db08f85,599,0.0,Government OER,80,keep,Unique file - no duplicates found,json
/workspace/diksha-math/study-materials/oer/mathematics/english/cbse_class8_math.pdf,a8f4e97bd2de45fed3d7f4895296b44b82f84d8d979ffb5d4a521581baf72b7c,4832768,4.61,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/rational_numbers_chapter.pdf,8d017e8e38907dcd91a9757c7993f05bc2634a71f3c1279b47852c12b81eb383,1792274,1.71,Government OER,80,keep,Unique file,pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/test_connection.html,6f5635035f36ad500b4fc4bb7816bb72ef5594e1bcae44fa074c5e988fc4c0fe,513,0.0,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-math/study-materials/oer/mathematics/english/test_small_file.pdf,723a1e64f0824457cbff7062277e60326f22689a3a925c39e5a90c2092f9f96b,212992,0.2,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/algebra/ncert_class8_algebra.pdf,f988b383a02e498176a8409fcdd82bcbbfcfcb19c1de450a04bd5bb0c289d4ad,11672181,11.13,Government OER,80,keep,Kept as highest priority version,pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/algebra/ncert_class9_polynomials.pdf,dc34a28b227969b3e5d900fb8e414ac2575fc6a70a551ffccc8c723d697c3e3a,1460255,1.39,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/geometry/diksha_practical_geometry_class8.txt,557b8e51639c3d8a2ae606e6d516fe33a83dda266eef534ca5a9f2e77870894a,73147,0.07,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-math/study-materials/oer/mathematics/english/geometry/practical_geometry_class7.pdf,0f55f7e92c4bbe37e24c1ec53c356a0d52819eced416d63dfcbb9f101e18e611,1514431,1.44,Government OER,80,keep,Kept as highest priority version,pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/geometry/practical_geometry_class8.pdf,0f55f7e92c4bbe37e24c1ec53c356a0d52819eced416d63dfcbb9f101e18e611,1514431,1.44,Government OER,80,drop,"Exact duplicate of /workspace/diksha-math/study-materials/oer/mathematics/english/geometry/practical_geometry_class7.pdf (same SHA-256, lower priority)",pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/mensuration/introduction_to_graphs_ncert.pdf,19408bc3918c2ddd77ffb9801d7282a2fe36c346d71a145235b2a8a4df357bf4,126976,0.12,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/mensuration/practical_geometry_class8_complete.pdf,8982db152d19953cc6598725ca7691de7ded02a1b1175d9a07c494e999c41a80,400133,0.38,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/mensuration/tripura_class8_workbook.pdf,cdb92fdb0f5acc8c504541f753c06800c7b34555dab223acecd52703efb7c31f,207958,0.2,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/number-system/cbse_class8_math_textbook.pdf,9dcfedd61e230c0ff84c2dd85fe56154b32261b5740d6687ecb816def8ce21ce,207792,0.2,Government OER,80,keep,Kept as highest priority version,pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/number-system/cbse_class8_mathematics.pdf,737150d7c562713f90a1cade8ff647c14059403dc0a65b17f91388465f23caa2,14272922,13.61,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/number-system/ncert_class8_complete_textbook.pdf,9dcfedd61e230c0ff84c2dd85fe56154b32261b5740d6687ecb816def8ce21ce,207792,0.2,Government OER,80,drop,"Exact duplicate of /workspace/diksha-math/study-materials/oer/mathematics/english/number-system/cbse_class8_math_textbook.pdf (same SHA-256, lower priority)",pdf
